1|51.14058982|16.95920382
2|51.16218975|17.12491458
3|51.14400742|16.94969305
4|51.1138712|17.10399465
5|51.09848461|16.99613211
6|51.0978894|17.02953113
7|51.14339947|16.8638031
8|51.07064579|16.99875649
9|51.05678676|17.02379017
10|51.14235831|17.13041532
11|51.07647649|16.96866059
12|51.13317158|17.10543835
13|51.09037928|16.97673775
14|51.10713314|17.01939388
15|51.13490428|17.00911955
16|51.14920855|16.85467826
17|51.12015409|16.84988427
18|51.17531415|17.01160242
19|51.07525692|17.0330585
20|51.11727839|17.03429734
21|51.1060456|17.04676749
22|51.09990482|17.03388429
23|51.17657613|16.99194654
24|51.13765168|16.9936404
25|51.11984442|17.05636847
26|51.09502822|17.0272615
27|51.12548815|16.9832066
28|51.13492438|17.13790104
29|51.06271576|17.07586716
30|51.13623568|16.96033939
31|51.13389616|17.0196455
32|51.09673394|16.9548997
33|51.07486132|17.00722819
34|51.13226101|17.07945918
35|51.10840913|17.07172068
36|51.06012868|17.00209835
37|51.08978035|17.00015824
38|51.12008382|16.85024757
39|51.09342279|17.0083676
40|51.1132364|16.84509139
41|51.16652358|17.02736426
42|51.06130496|16.99597183
43|51.09331094|17.05994282
44|51.07060362|17.01136519
45|51.12841711|17.10214578
46|51.14650851|16.86909655
47|51.19172106|16.9063006
48|51.05149366|17.09266883
49|51.06494947|17.00991013
50|51.0867284|17.01147232
51|51.11908353|17.01528337
52|51.17663308|16.99164966
53|51.08478995|17.01892611
54|51.13160815|16.84817259
55|51.12698017|16.91385027
56|51.13663183|17.03061681
57|51.1653264|16.88189904
58|51.12246162|17.03026068
59|51.1122244|17.02253107
60|51.12103051|16.94541343
61|51.1486829|17.04291123
62|51.09186401|17.03154943
63|51.15399128|16.88550957
64|51.11190802|17.00010859
65|51.16397081|17.11197282
66|51.11208496|17.02048757
67|51.08129653|17.01656596
68|51.14968423|16.87935805
69|51.14736909|17.03027131
70|51.0878336|17.06830653
71|51.16422799|17.11190724
72|51.06315724|17.03224846
73|51.12729732|16.90246771
74|51.13226193|17.06588865
75|51.05897038|17.08647569
76|51.11340955|17.01796144
77|51.13800702|17.05371918
78|51.15132017|17.02933929
79|51.14516219|16.88022093
80|51.11394367|17.10369909
81|51.12863458|17.05609761
82|51.08351956|17.02467005
83|51.10927175|17.07474937
84|51.14730945|16.85418764
85|51.11701185|17.03326061
86|51.14647479|16.94019984
87|51.06226353|17.03121631
88|51.09515536|17.12302758
89|51.10147354|17.06736264
90|51.12838049|17.05464272
91|51.07632581|16.97206692
92|51.08374351|17.05884177
93|51.13530226|17.03633492
94|51.1668052|16.88673049
95|51.09215589|17.00848546
96|51.05829834|17.03259792
97|51.14622765|16.86740812
98|51.11195739|17.06254965
99|51.15021055|17.10984204
100|51.14555136|17.1109989
101|51.14396509|17.11869287
102|51.1395609|17.03271467
103|51.15019486|16.8600396
104|51.09966574|17.00165188
105|51.0965745|17.03298048
106|51.09747772|17.02518704
107|51.08372393|17.01003847
108|51.08460414|17.00381203
109|51.14842303|17.03022763
110|51.15602959|17.0337227
111|51.10851512|17.07257073
112|51.08415955|16.9903802
113|51.06395508|16.97952812
114|51.11247574|16.98871068
115|51.12345406|17.04047812
116|51.15066734|17.02895604
117|51.09058305|16.97711809
118|51.17087926|17.00377946
119|51.13539399|17.03647045
120|51.09776564|17.02568772
121|51.14868426|17.07556991
122|51.07784304|17.08363569
123|51.10103224|17.10950516
124|51.16010196|17.13404861
125|51.11144435|17.05995961
126|51.10203902|17.02983653
127|51.174705|16.90660196
128|51.08651261|17.01149673
129|51.1214176|16.84393441
130|51.10090616|16.94237977
131|51.14128352|16.96409542
132|51.08255773|17.04937482
133|51.14883873|16.94553558
134|51.15008409|16.83332759
135|51.19664243|16.97515087
136|51.16545747|16.99899846
137|51.05867841|16.95578726
138|51.13850605|16.93443209
139|51.09694613|16.94689792
140|51.13642898|16.95050781
141|51.15757455|16.92406355
142|51.12393772|16.95088129
143|51.07173401|17.00595456
